QuestionId,QuestionText,Type,Difficulty,IsDeleted,HasPreviousVersion,IsPublished,JudgePrompt,PassFail,Reasoning,Created
0ca01b2f-2ba8-4447-9bc8-5f4afc60e7f6,"Question: What organelles are unambiguously present in axons?
Tip: Focus on organelles that support energy production, lipid synthesis, and degradation.

Correct Answer(s):
- - ER
- Mitochondria
- Lysosomes
- Autophagosomes",free-text,easy,false,true,true,"Question: What organelles are unambiguously present in axons?
Tip: Focus on organelles that support energy production, lipid synthesis, and degradation.
Type: free-text
Difficulty: easy

Correct Answer:
- ER
- Mitochondria
- Lysosomes
- Autophagosomes

Reasoning: Good; question has been manually checked
Label: PASS",PASS,Good; question has been manually checked,2025-12-01T10:40:37.868Z
dc6d26d2-8d32-42ec-9425-4c97f7bb77c9,"Question: Name the organelles present in axons.
Tip: Think about the structures responsible for energy production, waste processing, and maintaining cell shape within the axon.

Correct Answer(s):
- - Cytoskeleton
- Mitochondria
- Lysosomes",free-text,easy,true,false,false,"Question: Name the organelles present in axons.
Tip: Think about the structures responsible for energy production, waste processing, and maintaining cell shape within the axon.
Type: free-text
Difficulty: easy

Correct Answer:
- Cytoskeleton
- Mitochondria
- Lysosomes

Reasoning: Content issue: Answer misses Autophagosomes
Label: FAIL",FAIL,Content issue: Answer misses Autophagosomes,2025-12-01T10:41:38.101Z
1b67881d-bba7-4212-a9ea-ace29549c8c1,"Question: Wie beeinflusst die Probenentnahme und -vorbereitung die Ergebnisse von Bodenversuchen?
Tip: Überlege, wie die Konsistenz und der Schutz der Proben die Genauigkeit und Zuverlässigkeit der Testergebnisse beeinflussen können.

Correct Answer(s):
- - Die Homogenität der Proben ist entscheidend für verlässliche Ergebnisse.
- Inhomogene Proben können zu fehlerhaften Spannungs-Dehnungs-Kurven führen.
- Proben müssen vor Umwelteinflüssen geschützt werden (z.B. Hitze, Frost).
- Probenvorbereitung beeinflusst die Bodenklassifikation und Versuchsauswertung.
- Maßstabseffekte können vernachlässigt werden, wenn Proben als idealisierte Punkte betrachtet werden.",free-text,medium,false,false,false,"Question: Wie beeinflusst die Probenentnahme und -vorbereitung die Ergebnisse von Bodenversuchen?
Tip: Überlege, wie die Konsistenz und der Schutz der Proben die Genauigkeit und Zuverlässigkeit der Testergebnisse beeinflussen können.
Type: free-text
Difficulty: medium

Correct Answer:
- Die Homogenität der Proben ist entscheidend für verlässliche Ergebnisse.
- Inhomogene Proben können zu fehlerhaften Spannungs-Dehnungs-Kurven führen.
- Proben müssen vor Umwelteinflüssen geschützt werden (z.B. Hitze, Frost).
- Probenvorbereitung beeinflusst die Bodenklassifikation und Versuchsauswertung.
- Maßstabseffekte können vernachlässigt werden, wenn Proben als idealisierte Punkte betrachtet werden.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T10:42:32.613Z
7863dab7-8221-41a3-a5a2-f7991f1597ef,"Question: Welche der folgenden Versuche sind Elementversuche? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Versuche grundlegende Materialeigenschaften unabhängig von äußeren Einflüssen messen.

Correct Answer(s):
- Ödometer-Versuch
- Triaxialversuch

Incorrect Answer(s):
- Rahmenscherversuch
- CBR-Versuch
- Plattendruckversuch",multiple-choice,medium,false,false,false,"Question: Welche der folgenden Versuche sind Elementversuche? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Versuche grundlegende Materialeigenschaften unabhängig von äußeren Einflüssen messen.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Ödometer-Versuch [CORRECT ANSWER]
B. Triaxialversuch [CORRECT ANSWER]
C. Rahmenscherversuch [INCORRECT ANSWER]
D. CBR-Versuch [INCORRECT ANSWER]
E. Plattendruckversuch [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T10:43:32.385Z
9e45fd79-f3ee-4d37-8dd5-aad969e25fcb,"Question: Was kennzeichnet einen CBR-Versuch?
Tip: Denk an den Prozess, bei dem die Belastbarkeit von Materialien durch Eindrücken gemessen wird.

Correct Answer(s):
- Ermittlung der Tragfähigkeit von Böden durch Eindrücken eines Stempels

Incorrect Answer(s):
- Messung der Wasserdurchlässigkeit des Bodens
- Bestimmung der Scherfestigkeit von Böden in einem Rahmenschergerät
- Analyse der Frostempfindlichkeit von Böden
- Untersuchung der Bodenhomogenität durch Triaxialversuche",multiple-choice,medium,false,false,false,"Question: Was kennzeichnet einen CBR-Versuch?
Tip: Denk an den Prozess, bei dem die Belastbarkeit von Materialien durch Eindrücken gemessen wird.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Ermittlung der Tragfähigkeit von Böden durch Eindrücken eines Stempels [CORRECT ANSWER]
B. Messung der Wasserdurchlässigkeit des Bodens [INCORRECT ANSWER]
C. Bestimmung der Scherfestigkeit von Böden in einem Rahmenschergerät [INCORRECT ANSWER]
D. Analyse der Frostempfindlichkeit von Böden [INCORRECT ANSWER]
E. Untersuchung der Bodenhomogenität durch Triaxialversuche [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T10:44:10.757Z
50c7f1a2-ab92-4863-9a83-fa9ff957664b,"Question: Welche Aussagen treffen auf den dynamischen Plattendruckversuch zu? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Eigenschaften getestet werden, wenn man die Verdichtung und Tragfähigkeit von Böden untersucht.

Correct Answer(s):
- Der dynamische Plattendruckversuch wird zur Verdichtungsprüfung von Böden verwendet.
- Er ermöglicht die Beurteilung der Tragfähigkeit des Bodens.

Incorrect Answer(s):
- Der dynamische Plattendruckversuch ist ein typischer Elementversuch.
- Die Ergebnisse des dynamischen Plattendruckversuchs sind unabhängig von der Homogenität der Probe.
- Der dynamische Plattendruckversuch misst die Wasserdurchlässigkeit des Bodens.",multiple-choice,medium,false,false,false,"Question: Welche Aussagen treffen auf den dynamischen Plattendruckversuch zu? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Eigenschaften getestet werden, wenn man die Verdichtung und Tragfähigkeit von Böden untersucht.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Der dynamische Plattendruckversuch wird zur Verdichtungsprüfung von Böden verwendet. [CORRECT ANSWER]
B. Er ermöglicht die Beurteilung der Tragfähigkeit des Bodens. [CORRECT ANSWER]
C. Der dynamische Plattendruckversuch ist ein typischer Elementversuch. [INCORRECT ANSWER]
D. Die Ergebnisse des dynamischen Plattendruckversuchs sind unabhängig von der Homogenität der Probe. [INCORRECT ANSWER]
E. Der dynamische Plattendruckversuch misst die Wasserdurchlässigkeit des Bodens. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T11:47:37.120Z
b5722f8e-d433-4fbf-80a3-bb1811bfbb0b,"Question: Welche der folgenden Bodenkennwerte sind zustandsabhängig? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Kennwerte sich durch äußere Einflüsse wie Feuchtigkeit oder Belastung ändern können.

Correct Answer(s):
- Wassergehalt $w$
- Konsistenzzahl $I_l$

Incorrect Answer(s):
- Korndichte $\rho_s$
- Porosität $n$
- Scherwinkel $\phi'$",multiple-choice,medium,false,false,false,"Question: Welche der folgenden Bodenkennwerte sind zustandsabhängig? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Kennwerte sich durch äußere Einflüsse wie Feuchtigkeit oder Belastung ändern können.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Wassergehalt $w$ [CORRECT ANSWER]
B. Konsistenzzahl $I_l$ [CORRECT ANSWER]
C. Korndichte $\rho_s$ [INCORRECT ANSWER]
D. Porosität $n$ [INCORRECT ANSWER]
E. Scherwinkel $\phi'$ [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T11:49:02.941Z
36417f4b-8511-4a5c-9c28-2dd55c0e6883,"Question: Welche Laborversuche sind in der DIN EN 1997-2 zur Klassifizierung von Böden aufgeführt?
Tip: Überlege, welche Versuche spezifische Eigenschaften von Böden bestimmen, wie Konsistenz, Kompression und Scherfestigkeit.

Correct Answer(s):
- Bestimmung der Konsistenzgrenzen
- Ödometer-Versuch
- Triaxialversuch

Incorrect Answer(s):
- Rahmenscherversuch
- CBR-Versuch
- Bestimmung der Zerfallsempfindlichkeit",multiple-choice,medium,false,false,false,"Question: Welche Laborversuche sind in der DIN EN 1997-2 zur Klassifizierung von Böden aufgeführt?
Tip: Überlege, welche Versuche spezifische Eigenschaften von Böden bestimmen, wie Konsistenz, Kompression und Scherfestigkeit.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Bestimmung der Konsistenzgrenzen [CORRECT ANSWER]
B. Ödometer-Versuch [CORRECT ANSWER]
C. Triaxialversuch [CORRECT ANSWER]
D. Rahmenscherversuch [INCORRECT ANSWER]
E. CBR-Versuch [INCORRECT ANSWER]
F. Bestimmung der Zerfallsempfindlichkeit [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T11:50:08.428Z
bdf3e875-d382-48a8-9214-3f8ca5a927b1,"Question: Warum dürfen Triaxialproben nach der Entstehung von Gleitflächen nicht mehr als Elementversuche ausgewertet werden?
Tip: Überlege, wie die Homogenität einer Probe die Übertragbarkeit der Ergebnisse beeinflusst.

Correct Answer(s):
- Nach der Entstehung von Gleitflächen sind die Proben nicht mehr homogen, wodurch die Ergebnisse nicht mehr auf die gesamte Probe übertragbar sind.

Incorrect Answer(s):
- Die Abmessungen der Proben ändern sich, was zu einem Maßstabseffekt führt.
- Nach der Entstehung von Gleitflächen kann die Probe nicht mehr als idealisierter Punkt des Bodens betrachtet werden.
- Die Sensoren zur Spannungs- und Dehnungsmessung werden ungenau, was die Auswertung der Ergebnisse beeinflusst.",multiple-choice,medium,false,false,false,"Question: Warum dürfen Triaxialproben nach der Entstehung von Gleitflächen nicht mehr als Elementversuche ausgewertet werden?
Tip: Überlege, wie die Homogenität einer Probe die Übertragbarkeit der Ergebnisse beeinflusst.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Nach der Entstehung von Gleitflächen sind die Proben nicht mehr homogen, wodurch die Ergebnisse nicht mehr auf die gesamte Probe übertragbar sind. [CORRECT ANSWER]
B. Die Abmessungen der Proben ändern sich, was zu einem Maßstabseffekt führt. [INCORRECT ANSWER]
C. Nach der Entstehung von Gleitflächen kann die Probe nicht mehr als idealisierter Punkt des Bodens betrachtet werden. [INCORRECT ANSWER]
D. Die Sensoren zur Spannungs- und Dehnungsmessung werden ungenau, was die Auswertung der Ergebnisse beeinflusst. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T11:51:57.317Z
f35d1ee8-ac66-4695-a683-0c848e58ca7b,"Question: Welche Faktoren müssen bei der Lagerung von Bodenproben auf der Baustelle berücksichtigt werden? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Umwelteinflüsse die Eigenschaften von Bodenproben negativ beeinflussen könnten.

Correct Answer(s):
- Schutz vor Sonneneinstrahlung
- Schutz vor Regen
- Schutz vor Frost

Incorrect Answer(s):
- Proben in direktem Sonnenlicht lagern
- Proben offen lagern, um Luftzirkulation zu gewährleisten
- Proben in der Nähe von Maschinen lagern, um sie schnell verfügbar zu haben",multiple-choice,medium,false,false,false,"Question: Welche Faktoren müssen bei der Lagerung von Bodenproben auf der Baustelle berücksichtigt werden? (Wähle alle zutreffenden aus)
Tip: Überlege, welche Umwelteinflüsse die Eigenschaften von Bodenproben negativ beeinflussen könnten.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Schutz vor Sonneneinstrahlung [CORRECT ANSWER]
B. Schutz vor Regen [CORRECT ANSWER]
C. Schutz vor Frost [CORRECT ANSWER]
D. Proben in direktem Sonnenlicht lagern [INCORRECT ANSWER]
E. Proben offen lagern, um Luftzirkulation zu gewährleisten [INCORRECT ANSWER]
F. Proben in der Nähe von Maschinen lagern, um sie schnell verfügbar zu haben [INCORRECT ANSWER]

Reasoning: Easy question labeled as medium
Label: FAIL",FAIL,Easy question labeled as medium,2025-12-01T11:53:44.415Z
b401b9ab-91b8-43f4-8685-cee15ea177d5,"Question: Select all that apply: Which stages of a business's lifecycle are associated with specific sources of funding according to the ""Outlook – Sources of funding across the lifecycle"" diagram?
Tip: Focus on matching funding types with the business stages they typically support, considering risk levels and investment goals.

Correct Answer(s):
- Development stage: Personal savings, Friends and Family
- Startup stage: Angel investors, Seed funding
- Rapid-growth stage: Venture capital

Incorrect Answer(s):
- Survival stage: Bootstrapping, Crowdfunding
- Early maturity: Initial Public Offering (IPO), Debt financing
- Maturity: Bank loans, Retained earnings",multiple-choice,hard,true,false,false,"Question: Select all that apply: Which stages of a business's lifecycle are associated with specific sources of funding according to the ""Outlook – Sources of funding across the lifecycle"" diagram?
Tip: Focus on matching funding types with the business stages they typically support, considering risk levels and investment goals.
Type: multiple-choice
Difficulty: hard

Answer Options:
A. Development stage: Personal savings, Friends and Family [CORRECT ANSWER]
B. Startup stage: Angel investors, Seed funding [CORRECT ANSWER]
C. Rapid-growth stage: Venture capital [CORRECT ANSWER]
D. Survival stage: Bootstrapping, Crowdfunding [INCORRECT ANSWER]
E. Early maturity: Initial Public Offering (IPO), Debt financing [INCORRECT ANSWER]
F. Maturity: Bank loans, Retained earnings [INCORRECT ANSWER]

Reasoning: Hard to say without knowing the diagram it refers to
Label: UNKNOWN",UNKNOWN,Hard to say without knowing the diagram it refers to,2025-12-01T11:56:49.174Z
7c8022c2-1a11-46dd-9db6-6f9260bc0d18,"Question: What is the primary goal of the 'Access' stage in the resource mobilization process?
Tip: Focus on strategies that involve communication and relationship-building to gain support from key stakeholders.

Correct Answer(s):
- Securing attention and agreement from resource holders through persuasion and negotiation.

Incorrect Answer(s):
- Identifying and approaching potential resource holders.
- Transferring resources from the resource holder to the organization.
- Leveraging personal endowments to create organizational outcomes.",multiple-choice,hard,false,false,true,"Question: What is the primary goal of the 'Access' stage in the resource mobilization process?
Tip: Focus on strategies that involve communication and relationship-building to gain support from key stakeholders.
Type: multiple-choice
Difficulty: hard

Answer Options:
A. Securing attention and agreement from resource holders through persuasion and negotiation. [CORRECT ANSWER]
B. Identifying and approaching potential resource holders. [INCORRECT ANSWER]
C. Transferring resources from the resource holder to the organization. [INCORRECT ANSWER]
D. Leveraging personal endowments to create organizational outcomes. [INCORRECT ANSWER]

Reasoning: Mislabeled ad being a hard question
Label: FAIL",FAIL,Mislabeled ad being a hard question,2025-12-01T11:57:18.748Z
2ef53768-930d-4c62-af80-9538dd2851af,"Question: Which one of the following stages in the resource mobilization process emphasizes the importance of leveraging social capital to achieve organizational outcomes?
Tip: Consider which stage involves utilizing relationships and networks to gain resources and support.

Correct Answer(s):
- Access

Incorrect Answer(s):
- Personal Endowment
- Search
- Transfer",multiple-choice,hard,false,false,true,"Question: Which one of the following stages in the resource mobilization process emphasizes the importance of leveraging social capital to achieve organizational outcomes?
Tip: Consider which stage involves utilizing relationships and networks to gain resources and support.
Type: multiple-choice
Difficulty: hard

Answer Options:
A. Access [CORRECT ANSWER]
B. Personal Endowment [INCORRECT ANSWER]
C. Search [INCORRECT ANSWER]
D. Transfer [INCORRECT ANSWER]

Reasoning: Mislabeled as being a hard question
Label: FAIL",FAIL,Mislabeled as being a hard question,2025-12-01T11:57:35.567Z
91d7d246-8af5-480b-a956-030acc13efb1,"Question: Which route of persuasion should be used when the other party has high ability or motivation to process information?
Tip: Consider the level of engagement and cognitive investment required by each persuasion route.

Correct Answer(s):
- Central route of persuasion

Incorrect Answer(s):
- Peripheral route of persuasion
- Emotional route of persuasion
- Intuitive route of persuasion",multiple-choice,hard,false,false,true,"Question: Which route of persuasion should be used when the other party has high ability or motivation to process information?
Tip: Consider the level of engagement and cognitive investment required by each persuasion route.
Type: multiple-choice
Difficulty: hard

Answer Options:
A. Central route of persuasion [CORRECT ANSWER]
B. Peripheral route of persuasion [INCORRECT ANSWER]
C. Emotional route of persuasion [INCORRECT ANSWER]
D. Intuitive route of persuasion [INCORRECT ANSWER]

Reasoning: Question mislabeled as hard
Label: FAIL",FAIL,Question mislabeled as hard,2025-12-01T11:59:46.863Z
48cd9109-c322-459a-b516-818b0e3789af,"Question: In the context of persuasion, which one of the following techniques involves making an initial extreme request followed by a more reasonable one?
Tip: Think about strategies that involve starting with something big to make the next request seem smaller and more acceptable.

Correct Answer(s):
- Door-in-the-face technique

Incorrect Answer(s):
- Foot-in-the-door technique
- Low-balling technique
- Bait-and-switch technique",multiple-choice,hard,false,false,true,"Question: In the context of persuasion, which one of the following techniques involves making an initial extreme request followed by a more reasonable one?
Tip: Think about strategies that involve starting with something big to make the next request seem smaller and more acceptable.
Type: multiple-choice
Difficulty: hard

Answer Options:
A. Door-in-the-face technique [CORRECT ANSWER]
B. Foot-in-the-door technique [INCORRECT ANSWER]
C. Low-balling technique [INCORRECT ANSWER]
D. Bait-and-switch technique [INCORRECT ANSWER]

Reasoning: Question mislabeled as hard (it is purely definitional)
Label: FAIL",FAIL,Question mislabeled as hard (it is purely definitional),2025-12-01T12:00:08.634Z
244862a6-020a-4888-8708-06ca1e2ad3b3,"Question: Was unterscheidet gestörte von ungestörten Bodenproben im Kontext von Laborversuchen?
Tip: Überlege, wie sich die Probenentnahme auf die physikalischen Eigenschaften und die Eignung für verschiedene Tests auswirkt.

Correct Answer(s):
- Gestörte Proben haben ihre natürliche Struktur und Schichtung verloren.
- Ungestörte Proben behalten ihre natürliche Feuchtigkeit und Dichte.
- Gestörte Proben sind für Klassifikationsversuche geeignet.

Incorrect Answer(s):
- Ungestörte Proben sind für Klassifikationsversuche geeignet.
- Gestörte Proben behalten ihre natürliche Feuchtigkeit und Dichte.
- Ungestörte Proben haben ihre natürliche Struktur und Schichtung verloren.",multiple-choice,medium,false,false,false,"Question: Was unterscheidet gestörte von ungestörten Bodenproben im Kontext von Laborversuchen?
Tip: Überlege, wie sich die Probenentnahme auf die physikalischen Eigenschaften und die Eignung für verschiedene Tests auswirkt.
Type: multiple-choice
Difficulty: medium

Answer Options:
A. Gestörte Proben haben ihre natürliche Struktur und Schichtung verloren. [CORRECT ANSWER]
B. Ungestörte Proben behalten ihre natürliche Feuchtigkeit und Dichte. [CORRECT ANSWER]
C. Gestörte Proben sind für Klassifikationsversuche geeignet. [CORRECT ANSWER]
D. Ungestörte Proben sind für Klassifikationsversuche geeignet. [INCORRECT ANSWER]
E. Gestörte Proben behalten ihre natürliche Feuchtigkeit und Dichte. [INCORRECT ANSWER]
F. Ungestörte Proben haben ihre natürliche Struktur und Schichtung verloren. [INCORRECT ANSWER]

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T12:03:37.227Z
4a352bf6-0573-4509-a163-9aa554f8a099,"Question: Free-text: You get the one-step family $y_{n+1}=y_n+h\,f\big(t_n+\theta h,(1-\theta)y_n+\theta y_{n+1}\big)$ with a fixed parameter $\theta\in[0,1]$. Critically analyze consistency and determine the convergence order $p$ as a function of $\theta$ using a Taylor expansion around $(t_n,y(t_n))$. Then, for the test equation $y'=\lambda y$, derive the stability function $R(z)$ (with $z=\lambda h$) and use explicit criteria to judge for which $\theta$ the method is suitable for stiff problems. Justify each step of your reasoning and your final judgment.
Tip: Taylor-expand exact and numerical updates, match terms for order; for the test equation, derive an amplification factor and check |R| on Re z≤0 and z→∞.

Correct Answer(s):
- - Consistency: $\tau=O(h^2)$ for all $\theta$; $O(h^2)$ term cancels iff $\theta=1/2$ ⇒ $\tau=O(h^3)$.
- Order: $p=1$ ($\theta\neq 1/2$); $p=2$ ($\theta=1/2$, implicit midpoint | trapezoidal).
- Stability: $R(z)=\dfrac{1+(1-\theta)z}{1-\theta z}$.
- A-stable (A-stability): $|R|\le1$ for $\Re z\le0$ iff $\theta\ge1/2$.
- L-stable (L-stability | stiff decay): $\lim_{z\to\infty}R=0$ only if $\theta=1$ ⇒ stiff-best: $\theta=1$; $\theta=1/2$ A-stable, not L-stable; $\theta<1/2$ unsuitable.",free-text,hard,false,false,false,"Question: Free-text: You get the one-step family $y_{n+1}=y_n+h\,f\big(t_n+\theta h,(1-\theta)y_n+\theta y_{n+1}\big)$ with a fixed parameter $\theta\in[0,1]$. Critically analyze consistency and determine the convergence order $p$ as a function of $\theta$ using a Taylor expansion around $(t_n,y(t_n))$. Then, for the test equation $y'=\lambda y$, derive the stability function $R(z)$ (with $z=\lambda h$) and use explicit criteria to judge for which $\theta$ the method is suitable for stiff problems. Justify each step of your reasoning and your final judgment.
Tip: Taylor-expand exact and numerical updates, match terms for order; for the test equation, derive an amplification factor and check |R| on Re z≤0 and z→∞.
Type: free-text
Difficulty: hard

Correct Answer:
- Consistency: $\tau=O(h^2)$ for all $\theta$; $O(h^2)$ term cancels iff $\theta=1/2$ ⇒ $\tau=O(h^3)$.
- Order: $p=1$ ($\theta\neq 1/2$); $p=2$ ($\theta=1/2$, implicit midpoint | trapezoidal).
- Stability: $R(z)=\dfrac{1+(1-\theta)z}{1-\theta z}$.
- A-stable (A-stability): $|R|\le1$ for $\Re z\le0$ iff $\theta\ge1/2$.
- L-stable (L-stability | stiff decay): $\lim_{z\to\infty}R=0$ only if $\theta=1$ ⇒ stiff-best: $\theta=1$; $\theta=1/2$ A-stable, not L-stable; $\theta<1/2$ unsuitable.

Reasoning: Seems to be a good question
Label: PASS",PASS,Seems to be a good question,2025-12-01T12:05:29.928Z
e965c533-43b3-4e5f-a35a-f3a9c575fbba,"Question: List the organelles found in dendrites.
Tip: Focus on structures involved in protein synthesis, energy production, and cellular transport within cells.

Correct Answer(s):
- - Cytoskeleton
- RER (Rough Endoplasmic Reticulum)
- ER (Endoplasmic Reticulum)
- Ribosomes
- Golgi apparatus
- Mitochondria
- Lysosomes",free-text,easy,true,false,false,"Question: List the organelles found in dendrites.
Tip: Focus on structures involved in protein synthesis, energy production, and cellular transport within cells.
Type: free-text
Difficulty: easy

Correct Answer:
- Cytoskeleton
- RER (Rough Endoplasmic Reticulum)
- ER (Endoplasmic Reticulum)
- Ribosomes
- Golgi apparatus
- Mitochondria
- Lysosomes

Reasoning: Problematic wording: Conditionally correct / depends on level ⚠️

Golgi apparatus –

The main Golgi is in the soma.

Dendrites can contain Golgi outposts, so this is correct only if advanced or neuroscience-level detail is intended.

Technically problematic ⚠️

Cytoskeleton –

Dendrites definitely contain cytoskeletal elements (microtubules, actin, neurofilaments).

However, the cytoskeleton is not an organelle by strict definition, so including it may be incorrect depending on how precisely the term “organelle” is being taught.
Label: FAIL",FAIL,"Problematic wording: Conditionally correct / depends on level ⚠️

Golgi apparatus –

The main Golgi is in the soma.

Dendrites can contain Golgi outposts, so this is correct only if advanced or neuroscience-level detail is intended.

Technically problematic ⚠️

Cytoskeleton –

Dendrites definitely contain cytoskeletal elements (microtubules, actin, neurofilaments).

However, the cytoskeleton is not an organelle by strict definition, so including it may be incorrect depending on how precisely the term “organelle” is being taught.",2025-12-01T12:49:13.902Z
f631d9fa-31b8-467f-88f0-3bc3bcf1e490,"Question: Which organelle is present in axons?
Tip: Focus on structures that support transport and shape within long extensions of the cell.

Correct Answer(s):
- Cytoskeleton

Incorrect Answer(s):
- RER (Rough Endoplasmic Reticulum)
- Golgi Apparatus
- Ribosomes",multiple-choice,easy,true,false,false,"Question: Which organelle is present in axons?
Tip: Focus on structures that support transport and shape within long extensions of the cell.
Type: multiple-choice
Difficulty: easy

Answer Options:
A. Cytoskeleton [CORRECT ANSWER]
B. RER (Rough Endoplasmic Reticulum) [INCORRECT ANSWER]
C. Golgi Apparatus [INCORRECT ANSWER]
D. Ribosomes [INCORRECT ANSWER]

Reasoning: Issue with terminology: Strictly speaking, the cytoskeleton is not an organelle.
Label: FAIL",FAIL,"Issue with terminology: Strictly speaking, the cytoskeleton is not an organelle.",2025-12-01T12:50:49.009Z
dd458f7a-bbbc-4a03-88ef-cd0442162bbf,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.

Correct Answer(s):
- Es gibt zwei mögliche Ansätze: 

Ansatz 1: Kinematischer Ansatz
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = \SI{10}{m/s}, \quad a = \SI{-9.81}{m/s^2}
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx \SI{5.1}{m}
\]
",free-text,hard,true,true,false,"Question: Ein Ball wird von einem Turm mit einer Anfangsgeschwindigkeit von $10 \, \text{m/s}$ nach oben geworfen. Wie hoch steigt der Ball, bevor er umkehrt?
Tip: Die höchste Höhe wird erreicht, wenn die Geschwindigkeit des Balls null ist. Nutzen Sie die kinematische Beziehung zwischen Geschwindigkeit, Beschleunigung und Strecke.
Type: free-text
Difficulty: hard

Correct Answer:
Es gibt zwei mögliche Ansätze: 

Ansatz 1: Kinematischer Ansatz
Aus den Gleichungen
\[
s = \tfrac{1}{2} a t^2 + v_i t
\quad \text{und} \quad
v = v_i + a t
\]
lösen wir die zweite Gleichung nach \( t \) auf:
\[
t = \frac{v - v_i}{a}.
\]

Einsetzen in die Gleichung für \( s \) ergibt:
\[
s = \tfrac{1}{2} a \left( \frac{v - v_i}{a} \right)^2 + v_i \frac{v - v_i}{a}.
\]

Nach Vereinfachung folgt:
\[
2 a s = v^2 - v_i^2,
\]
bzw.
\[
s = \frac{v^2 - v_i^2}{2 a}.
\]

Ansatz 2: Energetischer Ansatz

Aus der Energieerhaltung gilt:
\[
E_{\text{kin},i} = E_{\text{kin}} + E_{\text{pot}}
\]
\[
\tfrac{1}{2} m v_i^2 = \tfrac{1}{2} m v^2 + m g h
\]
Da \( h = s \) und \( a = -g \), erhält man:
\[
2 a s = v_i^2 - v^2
\]
und somit wieder
\[
s = \frac{v^2 - v_i^2}{2a}
\]

Berechnung:

Für die gegebenen Werte
\[
v = 0, \quad v_i = \SI{10}{m/s}, \quad a = \SI{-9.81}{m/s^2}
\]
ergibt sich:
\[
s = \frac{0^2 - 10^2}{2 \cdot (-9.81)} = \frac{100}{19.62} \approx \SI{5.1}{m}
\]


Reasoning: Good question (manually ensured by the lecturer)
Label: PASS",PASS,Good question (manually ensured by the lecturer),2025-12-01T13:10:15.105Z
